Temperature,Rainfall,Humidity,Moisture,Crop 
20,119,39,338,chile
22,279,71,400,Rice
14,72,83,550,Tomato
22,89,51,443,Wheat
22,46,60,412,Barley
21,100,35,323,chile
25,268,69,397,Rice
15,125,78,637,Tomato
21,73,57,428,Wheat
17,39,60,388,Barley
26,104,33,348,chile
21,326,79,395,Rice
13,94,77,622,Tomato
21,43,58,429,Wheat
5,47,60,393,Barley
26,106,30,319,chile
26,264,62,387,Rice
13,127,79,600,Tomato
23,50,50,400,Wheat
20,45,60,413,Barley
21,113,31,302,chile
26,344,65,430,Rice
16,126,78,586,Tomato
22,46,51,408,Wheat
13,46,65,386,Barley
24,101,34,342,chile
25,217,77,426,Rice
14,112,90,567,Tomato
21,33,52,409,Wheat
20,47,60,400,Barley
21,94,37,388,chile
27,193,62,383,Rice
14,85,84,500,Tomato
22,44,58,409,Wheat
18,39,70,390,Barley
21,90,32,355,chile
23,344,69,423,Rice
13,103,80,589,Tomato
22,89,56,405,Wheat
17,40,69,425,Barley
19,99,32,376,chile
23,347,64,430,Rice
16,142,87,535,Tomato
23,31,57,428,Wheat
20,48,62,407,Barley
26,119,35,363,chile
21,309,66,398,Rice
16,137,90,629,Tomato
22,93,56,431,Wheat
12,45,70,406,Barley
26,98,33,323,chile
21,297,63,384,Rice
14,63,88,480,Tomato
24,64,50,441,Wheat
27,45,66,406,Barley
24,108,37,381,chile
23,199,61,395,Rice
14,61,79,527,Tomato
24,53,53,403,Wheat
27,44,69,396,Barley
20,115,37,371,chile
25,322,73,430,Rice
16,137,89,544,Tomato
23,88,55,400,Wheat
19,45,67,418,Barley
24,117,35,376,chile
27,236,76,392,Rice
16,71,78,583,Tomato
24,100,55,436,Wheat
9,44,60,406,Barley
20,101,39,359,chile
23,277,73,425,Rice
15,79,84,512,Tomato
23,61,59,418,Wheat
17,46,64,403,Barley
26,85,37,306,chile
21,259,68,384,Rice
16,123,88,537,Tomato
22,40,54,403,Wheat
7,45,69,402,Barley
22,117,39,359,chile
25,179,66,406,Rice
15,63,86,621,Tomato
22,79,59,423,Wheat
18,45,68,423,Barley
23,87,31,319,chile
22,260,74,415,Rice
15,116,84,580,Tomato
21,47,59,431,Wheat
10,45,61,398,Barley
24,113,40,369,chile
24,226,71,419,Rice
16,77,76,530,Tomato
23,93,51,445,Wheat
19,40,63,401,Barley
21,118,37,395,chile
25,305,61,397,Rice
13,80,82,625,Tomato
23,85,51,426,Wheat
14,42,67,393,Barley
25,119,36,331,chile
25,203,78,409,Rice
15,65,90,615,Tomato
21,81,51,407,Wheat
22,50,68,424,Barley
21,80,31,381,chile
27,194,72,385,Rice
16,125,75,625,Tomato
21,35,57,410,Wheat
13,49,61,394,Barley
24,80,40,307,chile
23,255,79,420,Rice
15,78,77,522,Tomato
24,62,58,433,Wheat
17,40,60,406,Barley
26,101,34,384,chile
27,347,68,428,Rice
14,125,87,512,Tomato
21,40,52,400,Wheat
15,39,65,395,Barley
20,96,32,383,chile
25,239,69,388,Rice
14,119,77,477,Tomato
21,34,57,430,Wheat
19,47,67,395,Barley
23,104,35,398,chile
22,338,67,419,Rice
15,67,81,605,Tomato
21,70,52,403,Wheat
6,45,69,419,Barley
18,102,32,352,chile
24,234,78,418,Rice
14,69,84,456,Tomato
23,34,57,410,Wheat
8,39,64,427,Barley
22,109,36,320,chile
24,311,61,421,Rice
15,119,89,528,Tomato
23,91,55,448,Wheat
9,46,67,416,Barley
26,113,39,368,chile
21,192,71,410,Rice
16,117,90,547,Tomato
21,65,53,425,Wheat
25,39,66,423,Barley
26,90,34,354,chile
25,227,76,402,Rice
15,119,75,492,Tomato
21,61,51,420,Wheat
11,48,61,422,Barley
18,93,37,353,chile
21,323,71,402,Rice
15,83,88,495,Tomato
24,53,54,440,Wheat
12,40,65,404,Barley
22,111,40,340,chile
25,213,67,417,Rice
14,76,77,530,Tomato
23,87,51,441,Wheat
16,43,69,413,Barley
21,89,34,379,chile
22,261,71,421,Rice
15,104,86,613,Tomato
21,52,54,420,Wheat
5,46,67,424,Barley
18,113,30,400,chile
27,298,63,427,Rice
15,61,80,629,Tomato
24,79,55,438,Wheat
14,48,61,412,Barley
20,80,37,367,chile
23,293,70,418,Rice
13,124,79,543,Tomato
24,94,60,442,Wheat
8,41,69,397,Barley
21,116,39,307,chile
25,323,80,427,Rice
14,133,89,536,Tomato
21,61,54,438,Wheat
10,44,66,413,Barley
25,91,36,338,chile
25,276,67,426,Rice
15,91,85,644,Tomato
22,76,51,426,Wheat
5,45,70,408,Barley
23,110,30,326,chile
22,214,72,427,Rice
14,124,76,541,Tomato
23,76,52,427,Wheat
13,48,69,427,Barley
26,83,40,345,chile
26,250,67,430,Rice
16,143,82,576,Tomato
22,78,60,415,Wheat
10,39,64,414,Barley
19,105,33,391,chile
27,232,74,396,Rice
13,150,85,584,Tomato
21,45,52,443,Wheat
27,49,68,388,Barley
22,96,39,314,chile
24,192,74,388,Rice
13,130,82,549,Tomato
24,69,57,432,Wheat
6,50,63,403,Barley
20,94,34,321,chile
25,327,73,426,Rice
13,76,80,610,Tomato
22,56,54,421,Wheat
7,46,61,390,Barley
25,118,35,400,chile
21,189,70,401,Rice
16,143,88,609,Tomato
21,69,50,411,Wheat
11,43,70,419,Barley
26,108,31,330,chile
22,348,68,406,Rice
14,100,89,510,Tomato
23,79,55,407,Wheat
12,42,67,420,Barley
23,86,33,338,chile
25,222,73,389,Rice
14,93,80,458,Tomato
21,37,55,400,Wheat
24,45,65,414,Barley
25,97,38,375,chile
25,336,71,399,Rice
14,105,90,623,Tomato
24,61,57,401,Wheat
12,45,65,392,Barley
23,98,37,317,chile
26,334,70,414,Rice
13,113,81,634,Tomato
21,78,52,408,Wheat
26,39,65,402,Barley
19,93,33,345,chile
24,335,69,401,Rice
15,133,78,496,Tomato
24,90,60,424,Wheat
23,44,70,402,Barley
21,116,34,341,chile
23,344,80,422,Rice
16,86,78,569,Tomato
22,50,53,417,Wheat
5,47,70,394,Barley
26,94,34,311,chile
23,229,72,411,Rice
16,149,86,618,Tomato
23,80,54,411,Wheat
10,39,64,398,Barley
24,120,31,313,chile
21,318,67,395,Rice
15,78,86,569,Tomato
24,68,59,435,Wheat
14,50,63,422,Barley
25,112,35,340,chile
22,211,66,388,Rice
15,93,79,616,Tomato
24,49,60,434,Wheat
19,43,60,428,Barley
24,104,31,377,chile
21,347,65,429,Rice
13,124,90,491,Tomato
23,100,55,421,Wheat
23,45,65,424,Barley
24,111,32,321,chile
21,288,65,409,Rice
15,142,78,611,Tomato
22,86,50,417,Wheat
13,49,64,381,Barley
23,101,32,316,chile
27,184,79,398,Rice
15,141,84,537,Tomato
22,49,56,425,Wheat
22,48,68,382,Barley
18,82,39,364,chile
27,243,74,411,Rice
16,113,79,492,Tomato
23,69,52,411,Wheat
20,48,70,388,Barley
18,102,33,354,chile
21,199,61,429,Rice
13,92,84,504,Tomato
24,40,56,436,Wheat
19,50,67,426,Barley
19,116,39,386,chile
23,199,70,400,Rice
15,71,75,570,Tomato
22,32,55,428,Wheat
15,48,60,381,Barley
19,111,37,336,chile
27,194,64,386,Rice
14,70,82,453,Tomato
24,63,55,407,Wheat
26,49,62,411,Barley
20,97,33,348,chile
27,239,74,423,Rice
14,118,76,508,Tomato
22,56,52,426,Wheat
22,50,61,427,Barley
18,116,37,395,chile
27,211,71,430,Rice
14,65,78,590,Tomato
24,89,54,405,Wheat
15,41,61,405,Barley
23,82,39,370,chile
22,315,64,429,Rice
14,63,79,590,Tomato
24,49,52,440,Wheat
21,46,61,411,Barley
19,104,30,334,chile
25,250,72,394,Rice
16,114,75,522,Tomato
24,100,54,435,Wheat
26,43,67,402,Barley
22,83,34,366,chile
23,245,79,413,Rice
14,104,78,564,Tomato
22,68,50,405,Wheat
21,49,63,390,Barley
18,103,38,387,chile
27,203,63,419,Rice
14,97,85,534,Tomato
22,86,57,422,Wheat
24,49,62,414,Barley
21,102,38,342,chile
25,343,65,402,Rice
15,150,90,593,Tomato
24,43,57,403,Wheat
5,46,63,398,Barley
21,119,35,318,chile
21,253,67,427,Rice
15,137,83,490,Tomato
21,80,53,408,Wheat
18,44,70,387,Barley
23,86,30,335,chile
23,246,74,414,Rice
16,121,88,530,Tomato
24,34,60,405,Wheat
10,39,61,408,Barley
20,101,33,327,chile
27,313,71,391,Rice
13,147,90,541,Tomato
23,71,52,447,Wheat
9,39,65,422,Barley
20,107,36,319,chile
27,311,71,384,Rice
14,65,90,615,Tomato
21,47,56,450,Wheat
22,42,64,391,Barley
25,117,34,377,chile
27,341,79,423,Rice
16,99,77,530,Tomato
24,69,50,426,Wheat
15,41,63,397,Barley
20,94,40,371,chile
25,220,74,399,Rice
15,135,77,454,Tomato
21,55,55,411,Wheat
10,44,65,399,Barley
24,85,33,399,chile
23,335,68,390,Rice
16,72,90,551,Tomato
24,95,52,432,Wheat
27,43,68,398,Barley
22,94,39,341,chile
22,180,61,391,Rice
13,105,76,471,Tomato
22,74,60,402,Wheat
19,47,68,428,Barley
21,99,38,338,chile
21,213,77,386,Rice
14,111,90,535,Tomato
24,48,53,447,Wheat
23,45,69,423,Barley
18,120,33,317,chile
24,257,60,386,Rice
15,99,77,490,Tomato
22,41,55,411,Wheat
14,48,68,418,Barley
20,93,30,370,chile
26,252,65,406,Rice
16,105,88,557,Tomato
23,53,57,420,Wheat
24,47,60,417,Barley
25,109,33,301,chile
24,300,66,416,Rice
16,84,85,605,Tomato
24,70,52,412,Wheat
20,45,65,388,Barley
19,111,36,377,chile
25,203,60,424,Rice
16,128,82,509,Tomato
21,31,59,411,Wheat
12,44,69,381,Barley
19,120,34,306,chile
27,322,77,390,Rice
14,138,84,520,Tomato
21,100,55,433,Wheat
25,40,64,391,Barley
26,109,40,382,chile
25,202,79,399,Rice
14,138,82,604,Tomato
24,30,58,428,Wheat
5,43,65,415,Barley
26,105,39,372,chile
21,247,73,394,Rice
16,79,90,628,Tomato
23,41,59,413,Wheat
21,40,70,417,Barley
18,95,37,395,chile
22,242,73,407,Rice
15,132,83,639,Tomato
22,77,60,438,Wheat
17,45,70,390,Barley
20,112,37,315,chile
23,298,64,422,Rice
14,148,82,482,Tomato
22,51,57,420,Wheat
17,49,70,389,Barley
19,115,40,356,chile
23,258,65,415,Rice
15,107,86,545,Tomato
23,48,53,438,Wheat
8,43,66,410,Barley
18,114,33,359,chile
26,272,68,401,Rice
13,80,76,540,Tomato
24,92,50,447,Wheat
7,40,67,413,Barley
25,87,39,391,chile
21,273,79,402,Rice
16,96,86,608,Tomato
21,54,54,404,Wheat
5,45,67,398,Barley
26,116,35,368,chile
27,312,62,429,Rice
13,127,82,517,Tomato
22,44,56,413,Wheat
14,47,70,417,Barley
25,106,33,387,chile
26,271,65,430,Rice
16,74,88,541,Tomato
23,43,56,445,Wheat
22,48,62,386,Barley
21,104,40,391,chile
23,329,67,400,Rice
16,134,87,513,Tomato
22,100,52,435,Wheat
8,42,62,402,Barley
21,115,31,388,chile
25,303,80,415,Rice
13,122,76,511,Tomato
22,80,56,409,Wheat
7,45,67,380,Barley
26,92,40,308,chile
27,255,70,427,Rice
15,141,80,619,Tomato
21,66,55,444,Wheat
15,42,63,412,Barley
25,101,34,374,chile
24,251,70,422,Rice
14,80,79,500,Tomato
24,99,51,425,Wheat
23,40,60,403,Barley
22,94,36,361,chile
27,259,65,386,Rice
15,141,82,519,Tomato
24,30,57,446,Wheat
14,43,67,427,Barley
26,106,39,318,chile
21,334,76,388,Rice
16,125,84,574,Tomato
24,31,53,438,Wheat
26,41,68,430,Barley
22,118,37,373,chile
22,200,76,406,Rice
14,87,75,557,Tomato
22,44,57,450,Wheat
7,48,70,388,Barley
25,116,36,393,chile
25,256,60,392,Rice
15,109,77,617,Tomato
23,93,56,411,Wheat
11,43,66,403,Barley
24,112,40,302,chile
23,291,75,412,Rice
16,144,80,646,Tomato
23,85,51,423,Wheat
15,39,63,394,Barley
18,115,31,345,chile
24,236,80,383,Rice
16,81,89,461,Tomato
22,37,58,414,Wheat
16,50,69,413,Barley
24,91,32,385,chile
26,316,68,426,Rice
13,133,88,512,Tomato
24,49,51,407,Wheat
19,40,70,407,Barley
25,88,33,303,chile
22,313,67,389,Rice
16,99,77,619,Tomato
21,85,60,421,Wheat
9,49,67,382,Barley
23,115,39,375,chile
24,309,66,391,Rice
13,95,77,455,Tomato
21,52,55,438,Wheat
9,42,65,426,Barley
26,120,32,372,chile
21,187,75,407,Rice
16,68,85,522,Tomato
23,46,56,406,Wheat
6,46,67,414,Barley
23,90,35,392,chile
27,315,79,420,Rice
16,77,88,487,Tomato
21,62,55,440,Wheat
6,40,61,384,Barley
22,108,32,354,chile
24,268,63,419,Rice
16,79,81,522,Tomato
24,94,57,426,Wheat
6,43,63,393,Barley
26,94,39,373,chile
25,230,79,413,Rice
16,90,89,548,Tomato
21,48,54,404,Wheat
19,40,66,393,Barley
26,110,40,355,chile
22,261,62,399,Rice
14,66,82,611,Tomato
22,34,58,413,Wheat
22,48,64,380,Barley
25,117,31,368,chile
21,200,70,408,Rice
15,74,88,480,Tomato
22,90,53,444,Wheat
8,43,69,412,Barley
24,89,37,303,chile
27,188,77,430,Rice
13,98,77,458,Tomato
22,79,56,433,Wheat
21,39,68,402,Barley
24,86,36,312,chile
27,330,74,393,Rice
13,104,84,477,Tomato
21,55,55,406,Wheat
7,46,63,403,Barley
26,93,32,354,chile
22,349,73,392,Rice
16,73,81,510,Tomato
23,84,53,445,Wheat
21,41,63,416,Barley
21,85,39,394,chile
26,296,65,430,Rice
15,117,83,554,Tomato
21,31,60,450,Wheat
10,41,62,400,Barley
22,81,39,366,chile
23,304,64,418,Rice
15,106,82,461,Tomato
22,34,54,425,Wheat
11,42,69,393,Barley
22,116,33,334,chile
21,291,79,417,Rice
15,132,78,559,Tomato
22,95,51,423,Wheat
26,47,61,398,Barley
26,80,35,335,chile
24,257,78,393,Rice
13,86,81,483,Tomato
24,34,50,428,Wheat
10,41,64,383,Barley
21,90,39,314,chile
24,337,76,394,Rice
15,84,85,608,Tomato
21,66,60,449,Wheat
19,41,67,426,Barley
24,96,36,352,chile
22,281,80,401,Rice
16,95,77,637,Tomato
24,45,51,410,Wheat
9,39,66,428,Barley
18,117,37,394,chile
25,239,67,388,Rice
15,89,77,556,Tomato
21,66,55,430,Wheat
8,44,61,388,Barley
20,99,34,334,chile
25,266,63,426,Rice
14,150,87,643,Tomato
21,62,54,423,Wheat
24,42,65,396,Barley
22,100,37,357,chile
25,272,80,410,Rice
14,65,88,623,Tomato
22,60,59,407,Wheat
17,41,61,426,Barley
20,103,37,353,chile
24,328,73,428,Rice
14,105,82,582,Tomato
23,51,58,423,Wheat
24,43,70,414,Barley
18,83,37,302,chile
27,228,68,394,Rice
16,106,88,505,Tomato
22,46,54,425,Wheat
14,43,66,396,Barley
20,105,36,386,chile
22,343,68,394,Rice
15,135,85,509,Tomato
24,79,51,447,Wheat
7,49,60,402,Barley
22,83,38,383,chile
27,201,67,399,Rice
14,86,81,598,Tomato
23,56,52,403,Wheat
14,40,64,416,Barley
23,106,35,355,chile
25,234,64,421,Rice
16,61,79,472,Tomato
21,82,58,444,Wheat
25,40,66,398,Barley
18,88,40,306,chile
23,302,79,426,Rice
16,131,86,526,Tomato
22,74,59,404,Wheat
11,39,70,380,Barley
19,82,31,346,chile
25,195,74,421,Rice
15,75,88,556,Tomato
22,68,56,425,Wheat
25,39,61,425,Barley
23,101,32,326,chile
25,348,63,414,Rice
16,116,87,620,Tomato
21,74,58,429,Wheat
11,49,68,428,Barley
19,110,31,377,chile
22,300,70,383,Rice
15,75,83,451,Tomato
21,74,52,416,Wheat
7,44,67,415,Barley
19,90,32,321,chile
26,183,65,401,Rice
13,87,76,499,Tomato
24,100,59,441,Wheat
10,47,62,412,Barley
26,119,35,301,chile
23,223,70,410,Rice
14,68,81,552,Tomato
23,76,52,424,Wheat
22,41,68,408,Barley
25,89,33,318,chile
25,275,70,402,Rice
15,139,83,625,Tomato
24,34,54,434,Wheat
7,44,63,428,Barley
18,91,35,358,chile
24,303,78,385,Rice
16,89,83,586,Tomato
21,65,53,407,Wheat
16,42,66,384,Barley
21,80,32,345,chile
23,193,78,383,Rice
16,115,90,515,Tomato
23,78,55,421,Wheat
6,49,66,404,Barley
24,106,37,358,chile
21,207,70,429,Rice
14,145,90,547,Tomato
23,60,50,422,Wheat
16,41,65,409,Barley
18,105,30,369,chile
26,263,64,393,Rice
13,74,85,504,Tomato
22,80,53,416,Wheat
23,44,65,418,Barley
24,87,33,380,chile
23,296,73,415,Rice
14,126,87,536,Tomato
23,54,59,430,Wheat
19,49,64,404,Barley
20,113,32,316,chile
26,209,61,401,Rice
13,145,87,512,Tomato
23,55,58,448,Wheat
6,40,67,416,Barley
21,85,33,316,chile
21,327,78,413,Rice
15,84,79,482,Tomato
24,52,57,403,Wheat
27,47,67,395,Barley
25,110,30,354,chile
27,289,68,415,Rice
13,132,75,577,Tomato
23,82,55,434,Wheat
10,41,66,430,Barley
24,80,39,347,chile
27,272,80,385,Rice
14,77,89,480,Tomato
23,37,60,442,Wheat
12,42,69,407,Barley
19,108,35,331,chile
27,295,62,383,Rice
13,100,78,546,Tomato
22,44,52,407,Wheat
17,48,66,418,Barley
23,107,39,333,chile
26,253,63,413,Rice
14,91,85,538,Tomato
21,57,52,426,Wheat
14,39,69,384,Barley
26,88,34,398,chile
27,192,75,403,Rice
16,85,79,556,Tomato
22,37,55,446,Wheat
8,44,62,394,Barley
26,86,31,388,chile
27,339,78,427,Rice
14,95,85,629,Tomato
24,99,55,408,Wheat
7,44,64,424,Barley
18,114,30,321,chile
26,190,71,398,Rice
16,106,83,539,Tomato
21,43,50,414,Wheat
23,43,62,399,Barley
24,86,35,339,chile
27,205,67,405,Rice
13,96,87,560,Tomato
23,63,54,442,Wheat
12,40,63,397,Barley
21,104,38,336,chile
27,177,71,423,Rice
14,138,88,606,Tomato
22,32,53,405,Wheat
23,39,65,418,Barley
21,82,37,365,chile
22,328,64,389,Rice
16,62,81,479,Tomato
21,34,58,432,Wheat
21,48,66,419,Barley
22,104,40,368,chile
25,310,70,405,Rice
13,99,86,580,Tomato
23,97,52,419,Wheat
25,40,69,400,Barley
19,119,34,390,chile
27,264,80,390,Rice
16,74,76,611,Tomato
24,73,54,436,Wheat
21,47,62,414,Barley
23,82,39,376,chile
26,251,65,385,Rice
14,134,83,485,Tomato
23,82,57,447,Wheat
19,45,64,428,Barley
19,107,31,364,chile
23,308,73,389,Rice
14,85,89,571,Tomato
23,68,57,427,Wheat
23,42,67,398,Barley
20,85,32,351,chile
26,311,61,415,Rice
16,102,89,566,Tomato
21,42,56,434,Wheat
20,47,69,430,Barley
18,103,34,318,chile
26,254,65,384,Rice
16,96,81,599,Tomato
24,44,51,434,Wheat
27,46,66,399,Barley
24,116,39,305,chile
27,182,60,393,Rice
16,66,90,468,Tomato
23,31,56,424,Wheat
24,48,66,430,Barley
19,92,36,306,chile
26,249,69,392,Rice
13,100,83,457,Tomato
24,87,60,449,Wheat
25,46,64,416,Barley
23,102,31,333,chile
24,294,67,404,Rice
15,91,84,636,Tomato
21,34,55,406,Wheat
12,49,70,385,Barley
21,115,37,350,chile
27,281,71,408,Rice
16,69,79,636,Tomato
23,35,54,409,Wheat
6,47,69,385,Barley
20,80,36,345,chile
23,339,66,398,Rice
16,69,79,533,Tomato
24,65,53,450,Wheat
12,43,67,400,Barley
26,103,34,391,chile
25,340,71,410,Rice
16,69,75,475,Tomato
22,48,59,404,Wheat
19,45,70,397,Barley
26,93,35,333,chile
22,292,71,421,Rice
13,81,82,461,Tomato
22,86,55,427,Wheat
18,39,64,387,Barley
19,109,35,320,chile
27,272,67,401,Rice
14,63,83,516,Tomato
23,97,58,443,Wheat
15,45,70,408,Barley
21,106,36,300,chile
26,282,75,397,Rice
16,80,87,463,Tomato
23,59,56,427,Wheat
15,44,60,423,Barley
26,101,32,315,chile
25,206,65,388,Rice
15,94,75,464,Tomato
24,70,50,443,Wheat
13,42,69,383,Barley
25,116,31,318,chile
22,325,73,427,Rice
16,133,78,623,Tomato
23,97,52,446,Wheat
7,41,64,384,Barley
21,85,40,314,chile
23,185,80,388,Rice
14,65,87,516,Tomato
21,58,59,447,Wheat
16,50,61,388,Barley
23,100,39,347,chile
21,182,74,397,Rice
16,143,75,474,Tomato
24,46,58,435,Wheat
15,48,66,386,Barley
20,112,37,377,chile
23,243,69,387,Rice
14,148,85,590,Tomato
21,74,58,446,Wheat
23,48,66,381,Barley
21,80,33,371,chile
26,290,76,423,Rice
13,98,88,523,Tomato
23,94,57,410,Wheat
7,42,69,425,Barley
18,113,33,351,chile
21,348,79,403,Rice
14,131,80,601,Tomato
22,72,51,444,Wheat
7,45,63,426,Barley
26,117,39,351,chile
21,260,64,414,Rice
14,107,75,494,Tomato
24,72,56,447,Wheat
20,50,63,394,Barley
24,85,40,373,chile
26,343,79,409,Rice
13,69,75,567,Tomato
23,46,51,424,Wheat
18,50,70,389,Barley
18,108,40,305,chile
22,219,73,404,Rice
16,94,90,552,Tomato
23,33,55,403,Wheat
11,47,68,414,Barley
24,112,36,305,chile
21,222,66,394,Rice
13,146,88,643,Tomato
22,33,50,409,Wheat
16,43,70,413,Barley
21,106,35,352,chile
21,182,75,392,Rice
14,88,83,471,Tomato
22,52,56,423,Wheat
22,40,65,401,Barley
19,93,30,327,chile
26,333,75,427,Rice
13,81,85,547,Tomato
21,76,51,448,Wheat
21,44,61,381,Barley
24,93,36,379,chile
27,313,68,403,Rice
15,90,85,617,Tomato
23,82,58,423,Wheat
24,40,70,396,Barley
26,118,35,325,chile
24,291,74,428,Rice
13,117,82,592,Tomato
22,84,54,407,Wheat
6,42,62,421,Barley
24,90,38,337,chile
23,256,69,409,Rice
14,81,81,589,Tomato
23,40,54,446,Wheat
8,47,66,401,Barley
18,101,37,311,chile
23,320,79,402,Rice
13,125,89,508,Tomato
21,30,53,406,Wheat
8,47,70,427,Barley
18,118,33,392,chile
21,176,71,386,Rice
14,138,76,632,Tomato
24,47,57,423,Wheat
8,48,67,405,Barley
26,114,37,342,chile
27,315,77,429,Rice
14,100,75,502,Tomato
24,54,52,418,Wheat
21,40,63,382,Barley
19,97,31,312,chile
23,344,72,423,Rice
13,77,78,604,Tomato
22,40,50,427,Wheat
23,40,61,415,Barley
22,117,39,382,chile
27,305,60,403,Rice
13,139,83,598,Tomato
21,92,51,409,Wheat
26,44,67,403,Barley
21,100,34,399,chile
25,308,69,412,Rice
14,140,76,510,Tomato
22,55,52,445,Wheat
20,44,66,416,Barley
20,107,37,346,chile
26,288,70,423,Rice
16,149,78,521,Tomato
23,65,50,430,Wheat
15,48,61,425,Barley
19,109,38,397,chile
27,312,70,398,Rice
13,68,84,480,Tomato
24,99,60,416,Wheat
5,42,63,399,Barley
18,88,32,361,chile
